"TOA5","CR1000-Admin Met","CR1000","52119","CR1000.Std.25","CPU:WXT520-30,60.Rain-1-10-16.CR1","19841","Admin"
"TIMESTAMP","RECORD","Ws_Mean","Wd_MeanUnitVector","Wd_StdDev","AirTemp_Avg","RelHumidity","AirPressure","Ramount_Tot","Hamount_Tot"
"TS","RN","mph","Deg","Deg","Celsius","%","hPa","in","hits/cm2"
"","","WVc","WVc","WVc","Avg","Smp","Smp","Tot","Tot"
"2017-05-06 22:00:00",11573,9.97,258.5,12.67,49.89,64.7,633.2,0.001,0
"2017-05-06 23:00:00",11574,17.88,254,8.85,45.09,55.4,633.5,0,0
"2017-05-07 00:00:00",11575,16.07,266.9,10.01,42.53,57.4,633.9,0,0
"2017-05-07 01:00:00",11576,14.24,273.8,10.06,41.32,59.9,634.2,0,0
"2017-05-07 02:00:00",11577,12.32,276.6,8.6,39.34,58.8,634.5,0,0
"2017-05-07 03:00:00",11578,16.27,265.7,5.831,37.54,61.9,634.8,0,0
"2017-05-07 04:00:00",11579,13.06,264.3,5.64,36.17,63.3,635.1,0,0
"2017-05-07 05:00:00",11580,7.487,273.7,9.83,36.54,54.6,635.3,0,0
"2017-05-07 06:00:00",11581,7.152,282.9,10.47,37.94,46.2,635.6,0,0
"2017-05-07 07:00:00",11582,4.914,313.3,25.19,40.04,45.8,636.1,0,0
"2017-05-07 08:00:00",11583,4.931,25.72,29.53,42.43,38.2,636.5,0,0
"2017-05-07 09:00:00",11584,4.603,67.08,45.17,44.98,32.7,636.5,0,0
"2017-05-07 10:00:00",11585,7.519,102,41.39,46.47,28.1,636.8,0,0
"2017-05-07 11:00:00",11586,9.57,122.2,23.2,48.5,27.5,636.8,0,0
"2017-05-07 12:00:00",11587,9.58,117.6,19.9,48.75,27.1,636.9,0,0
"2017-05-07 13:00:00",11588,9.97,134.8,21.28,49.68,26.4,637,0,0
"2017-05-07 14:00:00",11589,8.25,129.1,26.85,50.21,24,637,0,0
"2017-05-07 15:00:00",11590,9.26,106,22.24,51.15,25.2,636.8,0,0
"2017-05-07 16:00:00",11591,8.88,137.3,18.55,50.41,27,637.1,0,0
"2017-05-07 17:00:00",11592,8.41,150.3,19.97,49.76,29.9,637.3,0,0
"2017-05-07 18:00:00",11593,6.807,159,24.49,49.3,29.7,637.6,0,0
"2017-05-07 19:00:00",11594,4.865,136.2,16.66,48.32,34.1,638.2,0,0
"2017-05-07 20:00:00",11595,5.894,49.14,14.02,47.12,38.9,638.6,0,0
"2017-05-07 21:00:00",11596,5.195,31.13,26.21,45.79,40.9,639,0,0
"2017-05-07 22:00:00",11597,2.93,16.91,39.7,44.9,40,639.2,0,0
"2017-05-07 23:00:00",11598,2.575,0.79,30.73,44.91,42.7,639.1,0,0
"2017-05-08 00:00:00",11599,1.104,147.1,51.06,43.42,40,639.1,0,0
"2017-05-08 01:00:00",11600,1.502,223.9,53.46,42.98,42.1,638.8,0,0
"2017-05-08 02:00:00",11601,2.312,350.5,57.32,43.48,40,638.6,0,0
"2017-05-08 03:00:00",11602,1.542,264.6,40.24,42.8,33.5,638.4,0,0
"2017-05-08 04:00:00",11603,1.261,216.1,39.32,43.18,34.6,638.6,0,0
"2017-05-08 05:00:00",11604,2.161,92,49.19,43.52,34.8,639,0,0
"2017-05-08 06:00:00",11605,3.836,40.57,23.65,45.54,34.4,639.4,0,0
"2017-05-08 07:00:00",11606,6.372,41.92,15.11,48.76,30.5,639.5,0,0
"2017-05-08 08:00:00",11607,9.82,40.7,17.62,49.81,33.7,639.7,0,0
"2017-05-08 09:00:00",11608,10.83,45.48,17.41,51.47,33.8,639.8,0,0
"2017-05-08 10:00:00",11609,11.2,52.97,17.89,53.84,29.6,639.8,0,0
"2017-05-08 11:00:00",11610,10.67,55.16,26.2,56.16,25.7,639.5,0,0
"2017-05-08 12:00:00",11611,8.7,49.8,32.41,57.78,23.8,639.3,0,0
"2017-05-08 13:00:00",11612,7.688,64.44,40.46,59.32,22.5,639.1,0,0
"2017-05-08 14:00:00",11613,6.558,13.98,39.15,61.18,21.4,638.9,0,0
"2017-05-08 15:00:00",11614,6.341,74.62,41.65,61.75,21.9,638.6,0,0
"2017-05-08 16:00:00",11615,5.505,344.2,40.08,62.61,21.4,638.3,0,0
"2017-05-08 17:00:00",11616,5.428,351.4,35.48,63.59,19.4,638.1,0,0
"2017-05-08 18:00:00",11617,6.112,33.89,17.75,63.29,19.6,638,0,0
"2017-05-08 19:00:00",11618,4.031,28.3,13.72,61.38,21.2,638.3,0,0
"2017-05-08 20:00:00",11619,2.656,318.8,42.62,58.67,23.7,638.6,0,0
"2017-05-08 21:00:00",11620,5.158,307.2,10.16,57.17,25.8,638.5,0,0
"2017-05-08 22:00:00",11621,4.296,289.8,20.94,59.28,26.3,638.3,0,0
"2017-05-08 23:00:00",11622,5.128,341.6,54.06,60.15,38.5,638.2,0,0
"2017-05-09 00:00:00",11623,4.155,124.3,54.16,59.29,38.3,637.8,0,0
"2017-05-09 01:00:00",11624,2.957,23.65,44.59,59.73,32.1,637.4,0,0
"2017-05-09 02:00:00",11625,3.464,20.88,22.18,60.3,27.6,637.4,0,0
"2017-05-09 03:00:00",11626,4.507,352.8,14.52,60.45,27.4,637.4,0,0
"2017-05-09 04:00:00",11627,2.769,12.28,25.73,57.88,34.6,637.4,0,0
"2017-05-09 05:00:00",11628,3.023,348.6,36.88,56.35,35,637.6,0,0
"2017-05-09 06:00:00",11629,3.396,305.9,21.64,56.98,42.1,637.9,0,0
"2017-05-09 07:00:00",11630,3.883,87.1,31.87,58.05,41.3,638.5,0,0
"2017-05-09 08:00:00",11631,5.312,64.38,24.26,59.23,37.2,638.6,0,0
"2017-05-09 09:00:00",11632,8.54,91.6,26.66,60.46,44.7,638.9,0,0
"2017-05-09 10:00:00",11633,8.88,112.1,12.85,59.55,39.9,639,0,0
"2017-05-09 11:00:00",11634,8.69,271.8,45.76,62.25,36.3,639.1,0,0
"2017-05-09 12:00:00",11635,9.64,270.9,19.62,62.26,36.9,638.9,0,0
"2017-05-09 13:00:00",11636,7.058,276,55.1,64.01,35.3,638.5,0,0
"2017-05-09 14:00:00",11637,10.17,243,19.98,63.67,39.5,638.6,0,0
"2017-05-09 15:00:00",11638,11.51,188.1,18.35,60.43,51.2,638.6,0,0
"2017-05-09 16:00:00",11639,11.55,163.1,14.23,56.75,52.2,638.8,0,0
"2017-05-09 17:00:00",11640,10.32,163.8,12.32,55.41,52.4,638.7,0,0
"2017-05-09 18:00:00",11641,9.22,144.7,13.02,55.04,53.2,639.3,0,0
"2017-05-09 19:00:00",11642,10.66,99.6,6.722,52.35,55.5,640.2,0,0
"2017-05-09 20:00:00",11643,7.071,121.2,12.91,51.25,56.1,640.5,0,0
"2017-05-09 21:00:00",11644,4.273,57.74,13.52,51.59,56,641,0,0
"2017-05-09 22:00:00",11645,5.318,86.4,16.34,51.46,60.2,640.8,0,0
"2017-05-09 23:00:00",11646,6.257,124.4,11.04,50.92,70.6,640.7,0.001,0
"2017-05-10 00:00:00",11647,4.529,109.9,14.75,50.13,65.5,640.5,0,0
"2017-05-10 01:00:00",11648,2.754,53.07,19.12,50.28,63.2,640.6,0,0
"2017-05-10 02:00:00",11649,1.96,3.209,32.37,50.42,62.1,640.4,0,0
"2017-05-10 03:00:00",11650,3.515,86.8,34.83,47.86,83.2,640.5,0,0
"2017-05-10 04:00:00",11651,1.962,234.8,37.71,46.71,81.9,640.7,0,0
"2017-05-10 05:00:00",11652,4.183,277.2,16.73,47.81,69.5,640.9,0,0
"2017-05-10 06:00:00",11653,4.585,305.1,12.92,49.37,65.8,641.3,0,0
"2017-05-10 07:00:00",11654,3.882,289.1,22.3,51.54,58.7,641.6,0,0
"2017-05-10 08:00:00",11655,6.266,291.3,16.81,53.68,53.7,641.7,0,0
"2017-05-10 09:00:00",11656,8.24,250.8,17.4,56.51,49,641.9,0,0
"2017-05-10 10:00:00",11657,8.87,255.6,19.14,58.59,45.8,642,0,0
"2017-05-10 11:00:00",11658,6.367,258.5,33.6,61.15,41.2,642.1,0,0
"2017-05-10 12:00:00",11659,5.286,269.6,43.22,63.65,38,642,0,0
"2017-05-10 13:00:00",11660,6.784,254.1,43.98,65.85,36.8,642,0,0
"2017-05-10 14:00:00",11661,11.58,259.4,15.28,66.53,39.2,642,0,0
"2017-05-10 15:00:00",11662,12.26,268.5,15.75,67.08,37.5,642,0,0
"2017-05-10 16:00:00",11663,11.19,270.1,15.8,67.69,35.7,642,0,0
"2017-05-10 17:00:00",11664,11.19,265.2,16.5,67.71,35.9,642,0,0
"2017-05-10 18:00:00",11665,12.5,264.2,10.64,66.63,37.8,642.2,0,0
"2017-05-10 19:00:00",11666,11.63,266.9,9.04,64.68,39.6,642.5,0,0
"2017-05-10 20:00:00",11667,10.09,253.1,9.61,63.54,42.9,642.8,0,0
"2017-05-10 21:00:00",11668,8.52,252,9.93,62.49,43.7,643.1,0,0
"2017-05-10 22:00:00",11669,12.72,270.3,7.374,61.87,45.2,643.1,0,0
"2017-05-10 23:00:00",11670,15.8,265.7,8.48,61.24,48.1,643.3,0,0
"2017-05-11 00:00:00",11671,13.4,269,10.18,60.3,52.7,643.4,0,0
"2017-05-11 01:00:00",11672,11.79,269.2,8.96,58.93,56.6,643.4,0,0
"2017-05-11 02:00:00",11673,11.6,272.1,9,57.91,58.6,643.6,0,0
"2017-05-11 03:00:00",11674,12.19,265.3,6.151,56.8,61.8,643.7,0,0
"2017-05-11 04:00:00",11675,9.02,291.7,10.78,57,59.4,643.7,0,0
"2017-05-11 05:00:00",11676,5.649,289.5,19.25,57.75,61.7,644.1,0,0
"2017-05-11 06:00:00",11677,2.31,327.8,41.58,58.07,55.9,644.4,0,0
"2017-05-11 07:00:00",11678,2.341,232.2,56.89,61.62,49.7,644.6,0,0
"2017-05-11 08:00:00",11679,5.694,292.6,17.33,63.9,40.5,644.7,0,0
"2017-05-11 09:00:00",11680,6.636,296.9,19,66.31,36,644.6,0,0
"2017-05-11 10:00:00",11681,4.899,230.3,53.22,69.01,40.3,644.8,0,0
"2017-05-11 11:00:00",11682,3.055,110.8,74.25,71.4,32.5,644.6,0,0
"2017-05-11 12:00:00",11683,5.635,294.6,40.62,73.51,26.8,644.4,0,0
"2017-05-11 13:00:00",11684,10.11,268.3,20.75,74.59,25.8,644.3,0,0
"2017-05-11 14:00:00",11685,10.59,268.7,22.9,75.13,24,644,0,0
"2017-05-11 15:00:00",11686,10.72,265.2,18.01,75.43,22.1,643.6,0,0
"2017-05-11 16:00:00",11687,11.12,256.3,16.86,75.37,21.8,643.3,0,0
"2017-05-11 17:00:00",11688,10.23,264,14.86,75,22.5,643,0,0
"2017-05-11 18:00:00",11689,10.66,269.5,13.54,73.9,23.5,642.9,0,0
"2017-05-11 19:00:00",11690,12.94,262.8,8.13,71.68,26.5,643,0,0
"2017-05-11 20:00:00",11691,13.97,258.6,6.109,70.31,29.6,643.1,0,0
"2017-05-11 21:00:00",11692,9.47,270,7.023,68.51,30.8,643.2,0,0
"2017-05-11 22:00:00",11693,8.66,261.6,8.08,68.75,30.1,643.1,0,0
"2017-05-11 23:00:00",11694,17.05,257.5,8.05,67.14,25.8,643.1,0,0
"2017-05-12 00:00:00",11695,15.82,256.9,6.37,65.08,26,642.8,0,0
"2017-05-12 01:00:00",11696,12.51,271.4,6.461,63,26.5,642.5,0,0
"2017-05-12 02:00:00",11697,12.44,269.4,6.247,62.34,28.3,642.3,0,0
"2017-05-12 03:00:00",11698,9.85,279.4,6.957,61.01,32.8,642.1,0,0
"2017-05-12 04:00:00",11699,8.93,282.5,8.16,60.24,36.4,641.9,0,0
"2017-05-12 05:00:00",11700,9.71,279.7,8.69,59.55,38,641.7,0,0
"2017-05-12 06:00:00",11701,10.57,282.8,8,59.89,35.4,641.6,0,0
"2017-05-12 07:00:00",11702,12.66,266.6,7.625,62.14,25,641.6,0,0
"2017-05-12 08:00:00",11703,8.86,255.7,15.25,65.56,20.8,641.4,0,0
"2017-05-12 09:00:00",11704,8.21,270.5,19.95,68.15,19.3,641.2,0,0
"2017-05-12 10:00:00",11705,12.36,267.6,13.98,70.25,21.8,641.1,0,0
"2017-05-12 11:00:00",11706,15.39,261.1,17.09,71.52,20.3,640.9,0,0
"2017-05-12 12:00:00",11707,18.74,261.8,13.11,72.2,20.8,640.6,0,0
"2017-05-12 13:00:00",11708,15.48,253.3,17.07,72.89,17.8,640.1,0,0
"2017-05-12 14:00:00",11709,12.71,250,23.66,73.98,15.4,639.3,0,0
"2017-05-12 15:00:00",11710,17.62,255.2,14.26,74.5,14.9,638.8,0,0
"2017-05-12 16:00:00",11711,18.88,262.6,10.79,73.67,17.8,638.3,0,0
"2017-05-12 17:00:00",11712,16.41,255.4,14.33,73.78,16.9,637.8,0,0
"2017-05-12 18:00:00",11713,13.93,252.9,18.17,73.59,18.2,637.5,0,0
"2017-05-12 19:00:00",11714,19.89,265.7,8.53,70.49,21.9,637.7,0,0
"2017-05-12 20:00:00",11715,22.27,258,6.115,65.71,27.1,637.8,0,0
"2017-05-12 21:00:00",11716,22.33,262.8,5.254,61.79,32.4,638.2,0,0
"2017-05-12 22:00:00",11717,18.95,260.9,9.21,59.61,37.2,637.7,0,0
"2017-05-12 23:00:00",11718,21.35,246.6,8.61,55.99,41.2,637.4,0,0
"2017-05-13 00:00:00",11719,19.98,245,9.08,52.97,50.6,637,0,0
"2017-05-13 01:00:00",11720,25.26,257.1,9.39,49.84,47.8,636.6,0,0
"2017-05-13 02:00:00",11721,22.47,252.4,11.1,49.57,41.8,636.4,0,0
"2017-05-13 03:00:00",11722,25.97,253,12.05,48.43,37.6,636.4,0,0
"2017-05-13 04:00:00",11723,25.77,261.3,10.32,47.41,33.1,636.6,0,0
"2017-05-13 05:00:00",11724,20.64,271.7,8.54,46.16,37.8,636.9,0,0
"2017-05-13 06:00:00",11725,17.42,266.6,8.39,46.27,31.6,637.3,0,0
"2017-05-13 07:00:00",11726,11.84,273.6,12.92,47.37,31.3,637.7,0,0
"2017-05-13 08:00:00",11727,10.83,314.5,10.65,49.44,29,638,0,0
"2017-05-13 09:00:00",11728,11.81,285.8,12.78,52.27,27.2,638.5,0,0
"2017-05-13 10:00:00",11729,7.122,286.3,25.41,55.7,21.3,638.7,0,0
"2017-05-13 11:00:00",11730,3.385,140.7,56.46,61.12,19,638.7,0,0
"2017-05-13 12:00:00",11731,5.579,88.1,45.64,62.7,18.8,638.6,0,0
"2017-05-13 13:00:00",11732,5.65,216.8,54.18,64.58,16.9,638.5,0,0
"2017-05-13 14:00:00",11733,5.213,252.1,50.39,66.43,14.1,638,0,0
"2017-05-13 15:00:00",11734,6.369,269.3,32.01,67.5,13,637.6,0,0
"2017-05-13 16:00:00",11735,8.81,267.4,22.87,67.96,15,637.4,0,0
"2017-05-13 17:00:00",11736,9.92,265.6,17,67.1,14.8,637.2,0,0
"2017-05-13 18:00:00",11737,12.01,266.4,11.85,65.72,15,637.1,0,0
"2017-05-13 19:00:00",11738,13.17,262.8,7.326,63.15,15,637.1,0,0
"2017-05-13 20:00:00",11739,8.48,262.6,7.212,60.41,17.7,637.4,0,0
"2017-05-13 21:00:00",11740,4.264,270.8,13.3,59.15,17.8,637.5,0,0
"2017-05-13 22:00:00",11741,3.396,276.4,17.48,58.54,19.1,637.7,0,0
"2017-05-13 23:00:00",11742,8.48,262.8,13.91,57.85,18.6,637.6,0,0
"2017-05-14 00:00:00",11743,10.53,281.2,9.84,56.29,18.9,637.2,0,0
"2017-05-14 01:00:00",11744,11.02,287.2,8.75,54.7,17.9,637,0,0
"2017-05-14 02:00:00",11745,11.36,281.2,8.6,53.8,19.6,636.8,0,0
"2017-05-14 03:00:00",11746,10.89,276.9,7.846,51.86,28.5,637.1,0,0
"2017-05-14 04:00:00",11747,10.39,276,8.1,49.78,35.1,637.1,0,0
"2017-05-14 05:00:00",11748,11.19,270.6,6.106,49.15,35.3,637.3,0,0
"2017-05-14 06:00:00",11749,10.26,270.5,7.824,49.82,31.3,637.4,0,0
"2017-05-14 07:00:00",11750,9.83,253.2,11.21,53.34,26.4,637.2,0,0
"2017-05-14 08:00:00",11751,10.15,261.4,13.8,56.74,24.5,637.4,0,0
"2017-05-14 09:00:00",11752,9.79,249.4,21.82,59.96,20.9,637.4,0,0
"2017-05-14 10:00:00",11753,10.3,258.8,21.31,62.51,20.7,637.5,0,0
"2017-05-14 11:00:00",11754,12.43,244.3,23.05,63.9,10.3,637.5,0,0
"2017-05-14 12:00:00",11755,15.69,258.7,16.16,64.56,12.6,637.4,0,0
"2017-05-14 13:00:00",11756,16.15,264.1,14.89,65.88,12.2,637.2,0,0
"2017-05-14 14:00:00",11757,14.3,251.9,20.39,66.78,12.9,637.1,0,0
"2017-05-14 15:00:00",11758,15.93,262.3,14.75,66.19,12.3,636.8,0,0
"2017-05-14 16:00:00",11759,14.33,263.3,16.55,66.27,11.7,636.5,0,0
"2017-05-14 17:00:00",11760,10.69,257,28.13,66.87,11.9,636.2,0,0
"2017-05-14 18:00:00",11761,11.16,219.2,22.54,66.78,13.7,636.1,0,0
"2017-05-14 19:00:00",11762,8.92,231.8,19.08,65.3,14.6,636,0,0
"2017-05-14 20:00:00",11763,14.77,255.4,9.7,61.98,25.7,636.5,0,0
"2017-05-14 21:00:00",11764,16.73,259.1,6.892,57.76,30.7,636.8,0,0
"2017-05-14 22:00:00",11765,16.92,253.9,8.02,55.03,36.8,636.6,0,0
"2017-05-14 23:00:00",11766,15.5,252.7,7.178,52.99,39.6,636.5,0,0
"2017-05-15 00:00:00",11767,16.04,250.1,8.53,50.98,40.8,636.4,0,0
"2017-05-15 01:00:00",11768,17.89,256.2,8.01,49.08,42,636.2,0,0
"2017-05-15 02:00:00",11769,15.81,259.8,7.968,47.83,44.7,636,0,0
"2017-05-15 03:00:00",11770,11.27,263.5,9.19,46.19,50.2,635.9,0,0
"2017-05-15 04:00:00",11771,10.3,276.6,10.34,44.29,54.3,635.8,0,0
"2017-05-15 05:00:00",11772,12.31,273.6,9.41,43.04,59,635.8,0,0
"2017-05-15 06:00:00",11773,11.55,273.6,10.62,42.38,60,636,0,0
"2017-05-15 07:00:00",11774,12.95,283.8,10.81,43.08,58.1,636.1,0,0
"2017-05-15 08:00:00",11775,10.44,275.5,18.9,45.86,48.2,636.2,0,0
"2017-05-15 09:00:00",11776,12.15,269.9,11.91,47.47,47.9,636.5,0,0
"2017-05-15 10:00:00",11777,13.08,257.7,14.06,49.49,38.4,636.2,0,0
"2017-05-15 11:00:00",11778,14.33,255.1,15.84,52.4,32.5,636.3,0,0
"2017-05-15 12:00:00",11779,13.72,260.3,19.87,53.68,29.7,636.2,0,0
"2017-05-15 13:00:00",11780,13.41,256.2,21.48,54.89,27.9,636.2,0,0
"2017-05-15 14:00:00",11781,16.9,263.7,18.44,55.78,27.6,636.3,0,0
"2017-05-15 15:00:00",11782,17.58,261,13.61,55.52,27.7,636.2,0,0
"2017-05-15 16:00:00",11783,17.76,263.3,11.96,55.21,30,636.3,0,0
"2017-05-15 17:00:00",11784,17.35,261.4,11.93,53.88,30.2,636.5,0,0
"2017-05-15 18:00:00",11785,18.22,261,9.95,51.96,36.2,636.7,0,0
"2017-05-15 19:00:00",11786,17.3,259.7,7.99,50.68,40.4,636.9,0,0
"2017-05-15 20:00:00",11787,15.83,259,7.983,49.31,42.5,637.1,0,0
"2017-05-15 21:00:00",11788,17.96,259,7.985,48.11,47,637.3,0,0
"2017-05-15 22:00:00",11789,15.02,257.1,8.66,46.75,52.2,637.4,0,0
"2017-05-15 23:00:00",11790,10.49,267.1,11.36,45.73,54.6,637.7,0,0
"2017-05-16 00:00:00",11791,10.85,267.8,9.13,44.46,58.3,637.4,0,0
"2017-05-16 01:00:00",11792,9.9,274.3,9.59,43.29,61.9,637.2,0,0
"2017-05-16 02:00:00",11793,7.35,282.4,10.72,42.53,64.1,637.1,0,0
"2017-05-16 03:00:00",11794,6.948,301,13.03,42.24,65.3,637.1,0,0
"2017-05-16 04:00:00",11795,6.851,314.9,14.75,42.21,62.9,636.9,0,0
"2017-05-16 05:00:00",11796,7.035,307.6,14.09,42.1,65.4,637.3,0,0
"2017-05-16 06:00:00",11797,6.248,311.6,12.55,42.9,56.2,637.9,0,0
"2017-05-16 07:00:00",11798,7.726,280.6,15.46,46.25,49.7,638.5,0,0
"2017-05-16 08:00:00",11799,7.318,281.9,17.47,49.3,43.4,638.9,0,0
"2017-05-16 09:00:00",11800,4.618,256.7,44.84,52.39,36.7,639.1,0,0
"2017-05-16 10:00:00",11801,5.433,244.8,53.07,55.17,30.5,639.4,0,0
"2017-05-16 11:00:00",11802,7.897,263.8,32.93,57.22,27.6,639.6,0,0
"2017-05-16 12:00:00",11803,7.681,254,44.01,58.64,28.3,639.4,0,0
"2017-05-16 13:00:00",11804,11.9,269,21.42,59.89,28.7,639.2,0,0
"2017-05-16 14:00:00",11805,11.55,259.8,21.1,60.57,27.9,638.9,0,0
"2017-05-16 15:00:00",11806,12.34,259.4,18.8,61.12,24.3,638.6,0,0
"2017-05-16 16:00:00",11807,14.51,258,15.37,61.53,27,638.6,0,0
"2017-05-16 17:00:00",11808,15.1,257.9,12.98,61.8,27.6,638.3,0,0
"2017-05-16 18:00:00",11809,17.08,260.1,15.43,61.48,30.2,638,0,0
"2017-05-16 19:00:00",11810,24.86,263.4,9.2,59.64,31.7,638.3,0,0
"2017-05-16 20:00:00",11811,25.29,263.8,7.241,57.45,35.9,638.3,0,0
"2017-05-16 21:00:00",11812,24.04,266.6,7.15,55.05,41.2,638.3,0,0
"2017-05-16 22:00:00",11813,24.91,270.2,8.27,53.16,41.6,637.8,0,0
"2017-05-16 23:00:00",11814,22.35,270.1,9.6,51.67,47.2,637.7,0,0
"2017-05-17 00:00:00",11815,22.24,264,8.46,50.12,50.4,637.3,0,0
"2017-05-17 01:00:00",11816,21.22,260.8,8.7,49.26,50.6,636.8,0,0
"2017-05-17 02:00:00",11817,21.48,258.9,10,49.04,53.4,636.6,0,0
"2017-05-17 03:00:00",11818,20.67,258.7,9.57,48.4,57.6,636.4,0,0
"2017-05-17 04:00:00",11819,17.97,250.5,9.24,47.54,59.3,636.4,0,0
"2017-05-17 05:00:00",11820,17.17,255.5,9.82,47,62.3,636.5,0,0
"2017-05-17 06:00:00",11821,16.18,255.6,10.1,46.38,69,636.6,0,0
"2017-05-17 07:00:00",11822,16.29,256.7,10.12,46.84,66.8,637,0,0
"2017-05-17 08:00:00",11823,16.24,261.4,9.66,48.44,65.5,637.5,0,0
"2017-05-17 09:00:00",11824,12.12,259.7,14.57,50.76,58.4,637.5,0,0
"2017-05-17 10:00:00",11825,11.27,265.7,17.02,53.33,53.8,637.4,0,0
"2017-05-17 11:00:00",11826,9.04,272.2,21.66,55.97,47.8,637.3,0,0
"2017-05-17 12:00:00",11827,7.408,266.6,29.98,58.42,45,637.1,0,0
"2017-05-17 13:00:00",11828,9.46,250.5,22.88,60.1,41.2,636.8,0,0
"2017-05-17 14:00:00",11829,12.25,262.5,15.79,61.27,39.8,636.5,0,0
"2017-05-17 15:00:00",11830,12.13,266.5,17.52,61.75,36.7,636.2,0,0
"2017-05-17 16:00:00",11831,12.82,282.1,15.08,63.27,33.2,636.4,0,0
"2017-05-17 17:00:00",11832,8.77,324.3,19.73,63.21,22.9,636.5,0,0
"2017-05-17 18:00:00",11833,10.32,334.1,17.32,62.99,17.4,636.8,0,0
"2017-05-17 19:00:00",11834,10.69,332,15.08,61.53,16,637.3,0,0
"2017-05-17 20:00:00",11835,11.6,334.1,14.7,58.92,12.8,637.6,0,0
"2017-05-17 21:00:00",11836,15.31,331.5,13.53,57.32,14.6,637.9,0,0
"2017-05-17 22:00:00",11837,15.38,332.9,13.42,55.2,17.6,638.4,0,0
"2017-05-17 23:00:00",11838,8.64,333,28.36,53.28,20.3,639,0,0
"2017-05-18 00:00:00",11839,6.897,47.58,22.23,51.26,23.2,639.4,0,0
"2017-05-18 01:00:00",11840,8.03,355.1,12.21,49.59,26.2,639.3,0,0
"2017-05-18 02:00:00",11841,7.754,353.4,7.907,48.44,28,639.5,0,0
"2017-05-18 03:00:00",11842,3.482,337.5,43.3,45.94,31.2,639.5,0,0
"2017-05-18 04:00:00",11843,3.776,313,51.81,44.35,33.5,639.6,0,0
"2017-05-18 05:00:00",11844,4.147,358.9,37.78,44.76,29.1,639.7,0,0
"2017-05-18 06:00:00",11845,6.133,358,25.49,49.66,27.7,640,0,0
"2017-05-18 07:00:00",11846,7.036,41.44,16.18,52.02,26.5,640.2,0,0
"2017-05-18 08:00:00",11847,7.46,52.62,21.32,53.01,25.8,640.4,0,0
"2017-05-18 09:00:00",11848,6.588,25.99,31.66,54.69,25.5,640.4,0,0
"2017-05-18 10:00:00",11849,5.295,101.6,36.4,56.53,24.3,640.4,0,0
"2017-05-18 11:00:00",11850,8.71,244.3,39.44,58.39,23.5,640.1,0,0
"2017-05-18 12:00:00",11851,11.31,255.8,23.54,59.49,21.8,639.8,0,0
"2017-05-18 13:00:00",11852,9.67,245.6,28.36,61.1,21.1,639.7,0,0
"2017-05-18 14:00:00",11853,10.25,264.2,33.04,62.36,19.5,639.5,0,0
"2017-05-18 15:00:00",11854,10.07,291.5,34.11,63.87,19,639.3,0,0
"2017-05-18 16:00:00",11855,11.77,298.5,31.67,64.72,17.5,639.5,0,0
"2017-05-18 17:00:00",11856,15.99,19.9,18.45,57.33,40.8,640.6,0,0
"2017-05-18 18:00:00",11857,14.32,36.36,12.87,51.89,43.2,640.8,0,0
"2017-05-18 19:00:00",11858,12.45,43.07,11.73,50.67,42.6,641,0,0
"2017-05-18 20:00:00",11859,12.02,50.35,11.11,49.16,42.4,641.6,0,0
"2017-05-18 21:00:00",11860,9.43,41.09,12.71,48.36,37.1,642.2,0,0
"2017-05-18 22:00:00",11861,4.599,44.91,23.05,49.28,32.7,642.3,0,0
"2017-05-18 23:00:00",11862,5.339,33.62,18.05,50.37,26.5,642.4,0,0
"2017-05-19 00:00:00",11863,1.818,209.2,46.89,48.96,29.3,642.2,0,0
"2017-05-19 01:00:00",11864,1.41,300.1,52.05,48.72,27.9,642.1,0,0
"2017-05-19 02:00:00",11865,2.154,274.5,23.85,48.48,28.9,642,0,0
"2017-05-19 03:00:00",11866,2.968,323.1,20.28,47.62,31.5,642,0,0
"2017-05-19 04:00:00",11867,3.888,327.3,10.39,47.23,33.1,642.2,0,0
"2017-05-19 05:00:00",11868,2.764,338.7,25.8,46.66,34.1,642.3,0,0
"2017-05-19 06:00:00",11869,1.826,341,28.6,48.22,34.7,642.7,0,0
"2017-05-19 07:00:00",11870,4.447,74.27,20.47,52.1,26.5,642.9,0,0
"2017-05-19 08:00:00",11871,5.182,71.04,20.67,54.11,25.5,643.1,0,0
"2017-05-19 09:00:00",11872,7.617,57.83,23.83,55.5,24.8,642.9,0,0
"2017-05-19 10:00:00",11873,8.47,50.84,22.2,57.14,22.9,643,0,0
"2017-05-19 11:00:00",11874,8.37,51.18,36.59,59.32,22.8,642.8,0,0
"2017-05-19 12:00:00",11875,7.41,34.26,31.15,61.03,20.4,642.5,0,0
"2017-05-19 13:00:00",11876,7.502,52.06,30.93,63.1,18.8,642.4,0,0
"2017-05-19 14:00:00",11877,6.63,43.42,42.34,64.07,18,642.2,0,0
"2017-05-19 15:00:00",11878,4.468,50.57,59.25,65.64,17.1,641.8,0,0
"2017-05-19 16:00:00",11879,7.852,17.04,21.17,67.14,16.9,641.5,0,0
"2017-05-19 17:00:00",11880,6.96,51.42,21.56,67.24,16.9,641.6,0,0
"2017-05-19 18:00:00",11881,4.941,81.5,24.5,66.34,17.8,641.6,0,0
"2017-05-19 19:00:00",11882,3.748,73.79,10.53,65.04,18.6,641.9,0,0
